"user_id","age","male","friend_cnt","avg_friend_age","avg_friend_male","friend_country_cnt","subscriber_friend_cnt","songsListened","lovedTracks","posts","playlists","shouts","delta_friend_cnt","delta_avg_friend_age","delta_avg_friend_male","delta_friend_country_cnt","delta_subscriber_friend_cnt","delta_songsListened","delta_lovedTracks","delta_posts","delta_playlists","delta_shouts","tenure","good_country","delta_good_country"
358898,21,1,13,21.81818182,0.333333333,1,0,8287,0,1,1,5,0,0.272727273,0,0,0,0,0,0,0,0,51,0,0
358912,25,1,42,22.27272727,0.472222222,3,0,22368,124,1,1,73,0,0.303030303,0,0,0,595,1,0,0,0,73,1,0
358968,22,1,13,20.9,0.6,4,0,17851,30,0,0,11,0,0.081818182,0.054545455,-1,0,395,0,0,0,0,68,0,0
359092,30,1,3,31,1,1,0,8822,72,0,1,1,0,0,0,0,0,1883,0,0,0,0,51,1,0
359153,25,1,46,24.94285714,0.864864865,6,0,86649,120,96,0,67,2,0.215584416,-0.020849421,0,0,3884,1,0,0,0,90,0,0
359215,25,1,1,23,0,1,0,7150,39,0,0,2,0,0,0,0,0,0,0,0,0,0,23,1,0
359230,18,1,57,19.15,0.630434783,5,1,43510,30,2,1,53,0,-0.225,0,2,1,19,0,0,0,0,51,1,0
359265,19,1,1,19,0,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0
359287,31,0,9,29.66666667,1,4,1,12595,111,0,1,5,0,0.333333333,0,0,0,0,0,0,0,0,47,0,0
359324,20,1,8,21,0.714285714,3,0,3006,47,0,0,2,0,0.4,0,0,0,18,1,0,0,0,27,1,0
359525,16,1,1,26,1,1,0,110,0,0,1,1,0,0,0,0,0,0,0,0,0,0,45,0,0
359555,17,0,15,18.92857143,0.333333333,3,0,20924,176,0,1,7,1,0.095238095,-0.095238095,0,0,5833,71,0,0,2,17,0,0
359652,25,1,1,25,0,1,0,17988,0,0,0,2,0,0,0,0,0,0,0,0,0,0,79,1,0
359788,22,1,12,20.66666667,0.636363636,3,0,10937,502,0,1,13,0,0,0,0,0,4906,20,0,0,1,35,0,0
359805,18,1,29,18.75,0.923076923,8,0,8923,252,0,0,18,1,0.2,0,1,0,1214,6,0,0,0,17,1,0
359940,27,1,7,23,0.2,1,0,1616,107,0,1,5,0,0,0,0,0,0,0,0,0,0,45,0,0
359946,15,0,139,19.5945946,0.421875,31,1,20867,349,0,1,175,31,0.243530765,0.029718137,7,0,5088,42,0,0,16,19,0,0
360013,18,0,1,19,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,37,0,0
360028,21,0,15,24.3,0.636363636,6,0,7712,7,1,0,5,1,-0.1,0,0,0,-1,0,0,0,0,19,0,0
360070,27,0,19,28.75,1,5,0,2109,24,0,1,12,0,0.166666667,0,0,0,0,0,0,0,0,47,0,0
360134,21,1,10,27.5,1,5,0,31910,5,0,1,11,0,0.5,0,0,0,1056,0,0,0,0,60,0,0
360278,18,0,9,20.625,0.777777778,3,0,3027,77,0,1,17,1,0.25,0.027777778,0,0,139,2,0,0,0,32,0,0
360426,21,1,23,20.23529412,0.476190476,3,0,18325,17,0,0,12,0,0.823529412,0.095238095,0,0,116,0,0,0,0,29,1,0
360427,23,1,1,24,0,1,0,2997,0,0,1,1,0,0,0,0,0,0,0,0,0,0,56,1,0
360444,22,1,9,26.75,0.714285714,2,1,256,0,7,0,18,0,0.321428571,0,0,0,0,0,0,0,0,61,0,0
360535,21,1,10,20.5,0.4,1,0,4780,18,0,0,3,2,-0.7,-0.171428571,0,0,700,2,0,0,0,12,0,0
360556,22,0,2,24,1,1,0,2,16,0,2,4,0,0,0,0,0,0,0,0,0,0,20,0,0
360564,17,0,18,18.71428571,0.722222222,7,0,4482,0,0,1,8,1,-0.142857143,0.016339869,0,0,247,0,0,0,5,18,0,0
360593,41,0,16,36.625,0.916666667,6,1,48,16,0,1,7,0,0,0,0,0,0,0,0,0,0,35,0,0
360685,17,1,5,17.5,0.75,1,0,31127,395,0,0,1,2,0.5,0.25,0,0,3251,84,0,0,0,34,0,0
360790,26,1,3,23.33333333,0.333333333,1,0,8957,0,1,0,8,-1,-0.166666667,-0.166666667,0,0,0,0,0,0,0,68,1,0
360837,41,1,129,28.11111111,0.445544555,25,5,49439,93,7,1,14,16,0.564444444,0.03856781,2,2,1113,0,1,0,2,81,1,0
360905,18,0,6,20,0,2,0,387,5,0,1,18,0,0.4,0,0,0,0,0,0,0,0,57,1,0
360926,19,1,35,22.72,0.84375,3,0,48783,225,18,1,323,1,0.845,0.010416667,0,0,3994,16,0,0,1,68,0,0
360947,20,0,16,21.36363636,0.714285714,1,0,14484,21,0,0,16,0,0.363636364,0,0,0,274,0,0,0,0,34,1,0
360948,21,1,4,20.25,0.75,1,0,1368,0,0,1,1,0,0.75,0,0,0,0,0,0,0,0,60,0,0
360960,22,0,33,25.92592593,0.75862069,7,0,56227,69,0,1,35,1,0.185185185,0.00862069,0,-1,2842,0,0,0,0,46,1,0
361232,21,1,21,22.77777778,0.7,12,0,5387,56,0,0,17,2,0.444444444,-0.022222222,0,0,109,0,0,0,0,20,1,0
361341,27,1,83,27.6440678,0.463768116,24,7,442602,86,2,1,171,4,0.251210654,-0.013154961,2,2,13095,5,0,0,5,81,0,0
361495,23,1,9,25.875,0.666666667,1,0,51540,28,0,0,10,-1,2.097222222,0.066666667,0,0,1192,0,0,0,0,52,1,0
361505,23,1,10,22,1,2,0,151752,1,5,1,37,0,0.142857143,0,0,0,3770,0,0,0,0,71,1,0
361587,22,1,2,26,0,2,0,22856,1,0,0,4,0,0,0,0,0,0,0,0,0,0,43,0,0
361599,24,1,11,25,0.2,1,1,9090,0,0,1,67,0,1,0,0,1,0,0,0,0,0,53,0,0
361607,23,1,7,22,0.833333333,1,0,12561,17,0,0,0,0,0.25,0,0,0,0,0,0,0,0,28,1,0
361648,28,0,2,28,1,1,0,530,195,0,0,1,0,1,0,0,0,0,0,0,0,0,75,0,0
361725,27,1,9,23.4,0.714285714,4,0,19533,219,0,1,1,1,0.4,0,0,-1,130,0,0,0,0,60,1,0
361755,40,1,5,36.33333333,0.75,2,0,31091,33,0,1,17,0,0.333333333,0,0,0,0,0,0,0,0,46,0,0
361803,40,1,1,35,0,0,0,711,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,1,0
362066,27,0,17,26.38461539,0.3125,4,0,10717,0,0,1,15,1,0.230769231,0,0,0,372,0,0,0,0,60,0,0
362187,20,1,2,20,0,1,0,23,4,0,0,2,0,0,0,0,0,0,0,0,0,0,41,1,0
362479,19,1,7,18.8,0.5,1,0,17814,18,0,1,1,0,0.8,-0.166666667,0,0,69,0,0,0,0,26,0,0
362493,21,0,16,22.58333333,0.714285714,6,0,8374,13,0,1,4,6,-0.416666667,-0.035714286,1,0,392,7,0,0,2,48,0,0
362543,23,0,1,29,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,0,0
362726,26,0,2,29,1,1,0,264,0,0,0,7,0,1,0,0,0,0,0,0,0,0,56,0,0
362746,17,1,9,17.85714286,0.142857143,4,0,12659,0,0,0,4,0,-0.142857143,0.017857143,0,0,0,0,0,0,0,28,1,0
362798,22,1,24,25.6,0.944444444,11,1,104028,62,4,1,42,0,0.2,0,0,0,79,1,0,0,-1,61,0,0
362861,25,0,7,25,0.8,5,0,99330,19,0,0,3,1,0.333333333,0.05,0,0,722,0,0,0,0,80,0,0
362883,26,1,3,30,1,1,0,13246,4,1,0,32,0,1,0,0,0,0,0,0,0,0,74,0,0
362887,20,0,2,18,0.5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,52,1,0
362924,25,0,4,29,0,1,0,2585,5,0,0,1,0,1,0,0,0,59,0,0,0,0,69,1,0
362993,18,0,3,21.5,0.5,2,0,6045,14,0,1,3,-1,1.5,-0.166666667,-1,0,0,0,0,0,0,19,0,0
363018,18,0,27,19.42105263,0.333333333,10,0,7009,241,0,0,5,0,0.315789474,0,0,0,11,0,0,0,0,22,1,0
363044,25,1,24,22.7,0.714285714,4,0,51854,0,1,0,24,-1,0.319047619,0.062111801,-1,0,2229,0,0,0,0,72,1,0
363060,33,1,27,29.53333333,0.52173913,11,1,56280,26,0,1,26,0,0.533333333,0,0,1,0,0,0,0,0,65,1,0
363102,22,1,8,21.83333333,0.833333333,1,0,13892,0,6,0,14,0,0.833333333,0,0,0,0,0,0,0,0,67,0,0
363195,30,1,15,34.33333333,0.6,2,2,28993,40,0,1,0,2,-0.916666667,0.044444444,0,0,325,5,0,0,0,84,1,0
363336,27,1,9,25.6,0.857142857,2,0,36780,0,0,0,9,0,0.6,0,0,0,531,0,0,0,0,69,1,0
363344,21,0,40,23.6,0.72972973,7,1,15399,174,0,0,91,1,-0.252941176,0.027027027,0,0,1072,7,0,0,3,24,0,0
363385,27,1,33,24.88888889,0.875,4,2,101620,0,5,0,87,0,0.281746032,0,0,0,1589,0,0,0,1,82,0,0
363425,35,1,3,31.66666667,1,1,0,290,10,0,2,1,0,0,0,0,0,0,0,0,0,0,60,0,0
363471,23,1,3,22,0.333333333,1,0,7625,44,0,2,1,0,0.333333333,0,0,0,107,0,0,0,0,36,1,0
363516,19,1,5,21.33333333,1,4,0,16749,759,5,0,4,0,0.333333333,0,0,0,0,-1,0,0,0,30,1,0
363527,19,1,1,21,0,1,0,147,8,0,1,2,0,0,0,0,0,0,0,0,0,0,54,0,0
363528,29,1,1,22,0,1,0,696,2,0,0,1,0,0,0,0,0,0,0,0,0,0,39,0,0
363596,21,1,3,23,1,2,0,19142,0,0,0,1,0,0,0,0,0,1360,0,0,0,0,29,1,0
363642,18,1,251,20.12345679,0.620192308,11,1,51599,14,297,0,191,3,0.216049383,0.003687453,1,1,2789,7,9,0,4,54,1,0
363732,28,0,4,21.66666667,0.75,1,0,9909,13,0,0,7,0,0,0,0,0,0,0,0,0,0,37,0,0
363818,33,1,2,30,1,1,0,11464,18,0,1,0,0,0,0,0,0,0,0,0,0,0,71,0,0
363842,28,1,3,25,0,3,0,520,27,0,0,2,0,0,0,0,0,0,0,0,0,0,36,0,0
363890,21,1,109,22.67901235,0.697916667,20,3,31362,625,9,0,162,0,0.381393298,0.014243197,0,0,2288,11,0,0,2,50,0,0
364111,20,0,38,20.34615385,0.352941177,5,1,37009,26,0,1,19,3,0.387820513,-0.001897533,0,1,2080,-1,0,0,0,46,0,0
364144,28,1,2,28,1,1,0,22,0,0,1,2,0,0,0,0,0,0,0,0,0,0,42,0,0
364184,49,1,1,43,1,1,0,27,6,0,0,1,0,0,0,0,0,0,0,0,0,0,24,1,0
364193,22,0,70,22.74545455,0.904761905,17,2,5881,382,0,1,39,-1,0.271770335,-0.001488095,0,2,121,27,0,0,1,50,0,0
364202,24,1,5,50.5,1,2,0,624,8,0,0,4,0,1,0,0,0,164,1,0,0,0,34,1,0
364284,22,1,5,21.6,0.2,3,0,28628,172,0,1,6,0,0.4,0,0,0,1344,0,0,0,0,48,1,0
364462,22,1,7,21,0.333333333,2,1,33136,159,0,0,25,0,0,0,0,0,0,0,0,0,0,30,1,0
364489,31,1,37,28.57142857,0.6875,5,1,84310,6,55,1,179,0,0.142857143,0,0,0,10868,4,0,0,4,67,0,0
364552,17,0,1,17,0,1,0,903,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,0
364773,25,1,23,25.23529412,0.8,1,0,22221,0,1,1,18,0,0.294117647,-0.0125,0,0,1024,0,0,0,0,56,1,0
364782,18,1,119,17.6407767,0.504504505,10,2,80709,277,0,0,6,1,0.155928214,0.022686323,0,0,14121,59,0,0,2,17,0,0
364803,27,1,6,30.6,0.833333333,4,0,19947,5,0,0,1,0,0,0,0,0,23,0,0,0,0,20,1,0
364805,19,0,22,19.46666667,0.5,2,0,53293,14,0,1,20,2,0.180952381,-0.055555556,1,0,3312,0,0,0,1,29,0,0
364851,24,1,1,25,0,1,0,1661,1400,0,1,0,0,1,0,0,0,0,0,0,0,0,14,1,0
364870,16,1,2,18,1,1,0,8600,9,0,1,0,0,0.5,0,0,0,2571,3,0,0,0,5,0,0
364904,23,1,289,19.47698745,0.878326996,27,3,96529,55,0,1,52,8,0.062457533,-0.005842888,2,-3,11064,4,0,0,21,37,0,0
365146,18,1,3,19.66666667,1,1,0,6752,0,0,0,1,0,0.333333333,0,0,0,0,0,0,0,0,26,0,0
365154,23,0,2,22,0.5,1,0,9191,132,0,1,5,0,0,0,0,0,-438,0,0,0,0,60,0,0
365155,36,0,1,23,0,1,0,1180,3,0,0,2,0,0,0,0,0,0,0,0,0,0,62,0,0
365256,22,0,2,26.5,1,2,0,1497,37,0,1,2,0,0.5,0,0,0,0,0,0,0,0,25,0,0
365344,21,1,3,20.66666667,0.333333333,1,0,4589,5,0,0,4,0,0,0,0,0,0,0,0,0,0,65,1,0
365381,24,1,2,22.5,0.5,2,0,964,0,4,0,8,0,0.5,0,0,0,0,0,0,0,0,71,0,0
365539,31,1,1,39,1,1,0,477,41,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0
365609,27,1,19,32.84615385,0.764705882,10,2,16684,316,5,2,17,2,2.937062937,0.031372549,2,0,1018,6,0,0,0,42,1,0
365621,28,1,9,26,0.428571429,3,0,4554,2,0,1,2,0,0.285714286,0,0,0,0,0,0,0,0,53,0,0
365662,28,0,23,30.72727273,0.647058824,11,1,14430,29,1,0,8,1,0.227272727,0.022058824,1,-1,1,0,0,0,0,53,0,0
365798,28,0,4,33,0.333333333,1,0,1202,18,0,1,2,0,0,0,0,0,0,0,0,0,0,40,1,0
365885,21,0,65,20.32653061,0.333333333,8,2,99660,0,0,0,26,0,0.224489796,-0.005376344,0,1,12608,0,0,0,0,47,1,0
366084,24,0,54,27.09756098,0.583333333,4,4,34802,19,1,1,45,-1,0.341463415,-0.008503401,0,-1,773,0,0,0,0,82,0,0
366325,19,0,4,20.66666667,0.75,1,0,797,66,0,2,7,0,0.333333333,0,0,0,0,0,0,0,0,60,1,0
366399,42,1,33,30.31818182,0.178571429,7,2,3017,46,0,0,4,7,0.193181818,0.042207792,2,0,1143,6,0,0,1,9,0,0
366460,23,1,11,23,0.625,2,0,126,0,0,0,3,0,0.166666667,0,0,0,0,0,0,0,0,23,1,0
366471,23,1,16,26.07692308,0.714285714,3,0,1481,8,0,0,7,-1,1.01025641,0.047619048,0,-1,146,0,0,0,0,22,0,0
366543,24,0,1,19,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,35,0,0
366621,28,1,8,29,0.5,2,0,15819,48,0,1,4,0,0.333333333,0,0,0,1031,0,0,0,0,48,1,0
366651,32,1,1,31,1,1,0,1953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,0,0
366653,29,1,12,29.85714286,0.818181818,9,2,42972,0,0,0,6,1,0.285714286,0.018181818,1,0,2758,0,0,0,0,54,0,0
366669,17,0,4,18,0.666666667,1,0,3112,454,0,0,8,0,0,0,0,0,0,0,0,0,0,35,1,0
366752,22,1,3,28,1,1,0,3110,0,0,0,3,0,1,0,0,0,0,0,0,0,0,47,0,0
366789,23,1,1,24,1,1,0,396,84,0,1,2,0,1,0,0,0,0,0,0,0,0,57,1,0
366806,22,1,31,21.91666667,0.653846154,3,0,66927,123,0,0,52,-2,0.236666667,-0.035809019,-1,0,4140,11,0,0,1,75,0,0
366996,21,1,10,21.25,0.7,1,0,5884,22,0,0,3,0,0.125,0,0,0,0,0,0,0,0,75,0,0
367221,31,0,7,28.16666667,0.571428571,2,0,2337,52,0,1,4,0,0.166666667,0,0,0,0,0,0,0,0,57,0,0
367233,28,1,22,29.53333333,0.6,3,1,12719,21,0,1,8,0,0.133333333,0,0,0,0,0,0,0,0,74,0,0
367296,26,1,16,30.45454546,0.923076923,8,1,62838,71,0,2,1,4,-1.420454545,-0.076923077,2,0,12995,0,0,0,0,60,0,0
367313,42,0,1,46,1,1,0,2463,1,0,0,4,0,0,0,0,0,0,0,0,0,0,50,0,0
367318,20,0,11,20.625,0.545454546,3,0,10130,59,0,1,22,0,0.25,0,0,0,0,0,0,0,0,25,0,0
367371,23,1,6,20.66666667,0.5,4,0,1070,112,0,0,3,0,0,0,0,0,0,0,0,0,0,41,0,0
367391,27,1,1,26,1,1,0,1707,0,3,1,2,0,1,0,0,0,0,0,0,0,0,65,0,0
367464,25,0,32,24.18181818,0.75862069,10,0,59392,48,7,0,401,0,0.272727273,0,0,-1,581,0,0,0,5,45,0,0
367471,24,0,7,22.5,1,1,0,666,62,0,1,1,0,0.25,0,0,0,91,5,0,0,0,43,1,0
367636,26,0,15,27.36363636,1,6,0,2620,63,0,1,24,-1,-0.553030303,0,-1,0,713,8,0,0,1,39,1,0
367913,18,1,3,21,1,1,0,2187,15,0,0,2,0,0,0,0,0,0,0,0,0,0,41,1,0
367933,21,1,7,21,0.428571429,1,0,2943,0,0,1,2,0,0.166666667,0,0,0,0,0,0,0,0,48,0,0
368107,17,1,1,17,0,1,0,152,0,0,0,7,0,0,0,0,0,0,0,0,0,0,27,0,0
368126,18,1,2,21,1,1,0,103,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,54,0,0
368134,18,1,50,18.375,0.844444444,8,0,23610,888,2,0,108,-2,0.444767442,0.035933806,-1,0,1350,36,0,0,0,37,0,0
368142,20,1,2,28.5,0.5,1,0,3502,0,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,65,0,0
368170,19,1,1,21,1,1,0,1064,0,0,0,3,0,0,0,0,0,0,0,0,0,0,37,0,0
368183,22,1,1,21,1,1,0,2336,0,0,0,0,0,1,0,0,0,88,0,0,0,0,17,0,0
368321,17,1,1,17,1,1,0,624,17,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
368515,23,1,9,23.33333333,0.25,5,0,81,69,0,0,24,0,0.111111111,0,0,0,0,0,0,0,0,41,0,0
368530,29,1,1,25,0,0,0,872,5,0,1,1,0,0,0,0,0,0,0,0,0,0,47,0,0
368541,25,1,5,25.5,0.8,1,0,5907,95,0,1,3,0,0.5,0,0,0,0,0,0,0,0,47,0,0
368571,27,1,3,23,0.666666667,2,0,1705,20,0,1,9,0,0,0,0,0,0,0,0,0,0,16,1,0
368598,24,1,9,23.14285714,0.5,2,1,3131,0,0,0,4,0,0,0,0,-1,1757,0,0,0,0,64,0,0
368693,21,1,3,19,0.333333333,1,0,1235,3,0,0,2,0,0.333333333,0,0,0,0,0,0,0,0,50,0,0
368698,20,1,322,21.19615385,0.59929078,18,6,58225,0,35,1,937,56,0.066967243,0.007016102,2,2,4973,0,4,0,78,47,0,0
368794,18,1,2,22.5,0.5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,39,0,0
368816,22,1,7,24.75,0.833333333,2,0,2121,2,0,0,7,0,0.5,0,0,0,0,0,0,0,0,21,0,0
368859,25,1,5,27.2,0.5,1,0,2764,0,0,0,4,0,0.4,0,0,0,0,0,0,0,0,48,0,0
368998,23,0,50,24.73809524,0.319148936,4,1,11104,26,0,0,58,0,0.30952381,0,0,0,0,0,0,0,0,71,1,0
369030,25,0,9,24.71428571,0.428571429,3,0,13699,2,1,0,2,2,0.547619048,-0.071428571,1,-1,4940,2,0,0,0,15,1,0
369035,24,0,1,26,0,1,0,11,2,0,1,1,0,0,0,0,0,0,0,0,0,0,60,1,0
369046,22,0,6,20.66666667,1,2,0,3506,2,0,1,5,0,0.333333333,0,0,0,43,0,0,0,0,60,1,0
369090,23,0,47,24.15789474,0.690476191,4,2,69397,23,2,0,205,0,0.286099865,0,-1,-1,0,0,0,0,0,50,1,0
369103,24,1,53,25.20512821,0.52173913,6,1,27390,34,0,1,37,5,0.038461539,0.02173913,1,0,156,0,0,0,2,53,0,0
369117,24,0,18,24.42857143,0.857142857,6,2,9997,234,0,1,9,0,0.285714286,0,0,0,0,0,0,0,0,40,0,0
369153,23,0,2,24,1,1,0,1295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72,1,0
369160,16,0,67,21.19230769,0.8125,19,5,3362,138,29,0,139,4,0.131083203,-0.018008475,0,-1,0,2,0,0,9,28,1,0
369215,20,0,3,31,1,2,0,907,28,0,1,1,0,0.333333333,0,0,0,86,5,0,0,0,14,1,0
369232,23,1,35,23.125,0.666666667,6,1,35125,2,1,1,18,1,0.25,-0.022988506,0,1,844,0,0,0,0,64,0,0
369278,19,1,5,32.25,1,2,0,13528,0,0,0,5,0,0.5,0,0,0,0,0,0,0,0,49,0,0
369327,28,0,1,33,0,1,0,8741,42,0,1,5,0,0,0,0,0,0,0,0,0,0,60,1,0
369379,24,1,53,24.225,0.489361702,15,2,30538,72,0,1,40,0,0.4,0,0,0,184,0,0,0,0,64,0,0
369439,28,0,1,49,1,1,0,561,25,0,0,1,0,0,0,0,0,1,0,0,0,0,37,1,0
369555,21,1,7,21.75,0.5,1,0,25301,271,0,0,18,0,0.25,0,0,0,1565,0,0,0,0,20,0,0
369638,17,0,28,20.89473684,0.333333333,6,0,526,30,0,2,12,-2,0.544736842,0.013333333,0,0,0,0,0,0,0,26,1,0
369720,26,1,7,25.5,0.4,3,1,12121,55,0,0,3,3,-0.5,-0.266666667,1,1,898,0,0,0,0,44,0,0
369758,24,1,1,26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0
369835,24,1,21,23.53333333,0.722222222,6,1,4555,55,0,1,12,-1,-0.395238095,-0.014619883,0,1,0,0,0,0,0,48,0,0
369843,50,1,2,40,0.5,2,0,9804,0,0,1,4,0,0.5,0,0,0,645,0,0,0,0,52,0,0
369844,21,1,57,21.52083333,0.566037736,15,1,36955,843,0,2,98,1,0.180407801,0.008345428,-2,-1,1732,0,0,0,0,57,0,0
369905,22,1,5,24.33333333,1,2,0,1396,0,0,0,2,0,0,0,0,-1,0,0,0,0,0,36,0,0
369951,37,1,47,28.71428571,0.741935484,13,6,6652,0,2,0,12,1,-0.238095238,-0.032258065,0,-4,1564,-5,0,-1,-1,42,1,0
369962,17,0,19,20.8125,0.764705882,1,0,32,1,0,3,5,7,0.539772727,0.128342246,0,0,0,0,0,0,0,7,0,0
370147,24,1,2,25.5,0.5,1,0,13639,417,0,1,0,0,0,0,0,0,0,0,0,0,0,47,1,0
370166,21,1,5,23.4,0.25,3,0,11004,120,0,1,3,0,0.4,0,0,0,0,0,0,0,0,35,0,0
370183,40,1,1,39,1,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,0
370208,22,1,5,23,0.5,3,0,15850,18,0,0,3,0,0,0,0,0,0,0,0,0,0,27,0,0
370293,29,1,85,28.30612245,0.701492537,29,1,31153,283,1,1,100,-2,0.486122449,-0.00865239,0,-1,1634,8,0,0,6,48,0,0
370347,21,1,22,22.8125,0.444444444,5,0,31510,1111,0,6,144,2,-0.054166667,0,0,0,2302,19,0,0,0,27,1,0
370361,40,1,2,34.5,1,1,0,2181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,1,0
370370,8,1,1,26,1,1,0,2093,0,0,0,2,0,1,0,0,0,0,0,0,0,0,94,1,0
370401,38,1,2,34,0,1,0,6659,25,0,1,2,0,0,0,0,0,0,0,0,0,0,46,0,0
370588,19,0,13,21.75,0.8,2,0,13549,137,0,0,14,1,-0.416666667,0.022222222,0,0,150,0,0,0,0,20,0,0
370664,23,0,32,25.07692308,0.827586207,4,0,25367,77,4,1,24,2,0.716923077,0.012771392,0,0,176,1,0,0,0,79,0,0
370729,22,0,1,19,0,1,0,545,5,0,1,1,0,0,0,0,0,0,0,0,0,0,27,0,0
370741,18,0,34,17.57142857,0.285714286,5,0,19321,32,0,0,17,0,0.190476191,0,0,-1,258,0,0,0,0,31,0,0
371037,20,1,34,20.61290323,0.857142857,2,0,24197,223,0,0,21,12,-0.244239631,0.015037594,0,0,8952,43,0,0,9,9,0,0
371124,23,1,65,22.91666667,0.754098361,1,2,36395,72,3,0,90,0,0.3125,0,0,0,9,0,0,0,0,40,0,0
371214,40,1,4,41,0.666666667,1,0,3957,9,1,1,6,0,0.333333333,0,0,0,0,0,0,0,0,59,0,0
371230,25,1,13,21.63636364,0.166666667,5,0,4,3,0,2,1,-1,0.136363636,-0.064102564,0,0,0,0,0,0,0,22,0,0
371410,36,1,6,35,0.5,4,0,20980,52,1,1,5,0,0,0,0,-1,3143,0,0,0,0,39,0,0
371638,18,1,15,25.27272727,0.714285714,4,0,21498,284,0,0,6,1,0.545454546,-0.054945055,0,0,3318,63,0,0,0,36,0,0
371706,18,1,2,18,0.5,2,0,2273,0,0,0,1,0,0,0,0,0,440,0,0,0,1,16,0,0
371783,19,1,664,22.44639376,0.798657718,72,21,29428,333,8,1,253,-4,0.134378258,-0.0000112,-2,-4,2061,9,0,0,3,32,0,0
371816,23,1,13,21.90909091,0.923076923,4,0,5732,24,0,1,3,-1,0.409090909,-0.005494505,0,0,94,0,0,0,0,35,0,0
371825,24,1,58,24.12765957,0.722222222,13,4,4022,1345,0,0,23,25,0.942474389,-0.116487455,5,3,1788,654,0,0,12,7,0,0
371844,35,1,1,24,0,1,0,583,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,0,0
371866,16,1,1,15,1,1,0,13509,17,0,1,1,0,0,0,0,0,831,0,0,0,0,18,0,0
371904,24,1,1,24,1,1,0,19262,0,0,1,2,0,0,0,0,0,90,0,0,0,0,41,0,0
371946,39,1,2,33,0.5,2,0,8240,31,0,1,1,0,0,0,0,0,0,0,0,0,0,46,0,0
372030,18,0,1,21,1,1,0,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,25,1,0
372290,29,1,7,27,0.6,1,0,2785,21,0,1,12,1,0.25,0,0,0,0,0,0,0,0,61,0,0
372292,25,1,1,22,0,1,0,881,89,0,1,2,0,0,0,0,0,0,0,0,0,0,52,0,0
372389,33,1,21,23.92857143,0.52631579,6,0,22451,70,5,1,19,0,0.082417582,-0.029239766,0,0,398,2,0,0,0,71,1,0
372464,23,1,182,24.2,0.520958084,23,6,84391,4127,2,1,205,5,0.222556391,-0.000254,1,0,3532,258,0,0,13,48,1,0
372552,17,1,40,19.14814815,0.421052632,9,0,38397,171,0,1,0,2,0.908148148,0.004385965,-1,0,3264,7,0,0,0,32,1,0
372670,24,1,3,22,1,2,0,1053,1,0,0,1,0,0.5,0,0,0,0,0,0,0,0,23,0,0
372826,23,1,4,31,1,1,0,449,9,0,0,1,0,0.5,0,0,0,85,1,0,0,0,22,0,0
372935,19,1,1,19,0,1,0,1047,0,0,0,1,0,0,0,0,0,222,0,0,0,0,5,0,0
373007,18,0,11,18.875,0.666666667,3,0,7483,26,26,1,226,0,0.125,0,0,-1,795,2,0,0,1,36,0,0
373058,22,0,12,24,0.5,1,1,12067,27,0,0,10,0,0.333333333,0,0,0,0,0,0,0,0,49,0,0
373261,21,1,10,19.66666667,0.5,4,0,2718,62,0,0,1,2,-0.733333333,0,2,0,0,1,0,0,0,23,1,0
373306,18,1,3,19.33333333,0,3,0,13742,4,0,0,2,0,0.333333333,0,0,0,0,0,0,0,0,40,1,0
373436,22,1,6,20.4,0.5,5,0,6194,0,0,0,1,0,0,0,0,0,2,0,0,0,0,21,0,0
373516,24,0,10,24.71428571,0.666666667,1,0,5763,24,0,1,0,0,0.142857143,0,0,0,0,0,0,0,0,56,1,0
373527,27,1,1,24,0,1,0,15144,44,0,0,3,0,0,0,0,0,0,0,0,0,0,65,1,0
373582,20,0,4,18.66666667,0.5,1,0,37,33,0,0,1,0,0.333333333,0,0,0,0,0,0,0,0,41,0,0
373602,23,1,1,20,0,1,0,1604,40,0,0,1,0,0,0,0,0,0,0,0,0,0,33,0,0
373652,26,1,7,28.33333333,0.25,2,0,9792,393,0,2,1,2,3.833333333,0.25,0,0,1509,0,0,0,0,53,1,0
373770,23,1,3,21.66666667,1,1,0,928,0,0,0,2,0,0.333333333,0,0,0,0,0,0,0,0,32,0,0
